videoid,duration
0T3hXtyuX0g,155.0
CxxuM1HCI-8,59.0
Qfv31xWBgGI,134.0
GbCytLu1-3k,109.0
z8jAdF6Oy5Y,77.0
uHltDaQU1uc,189.0
uzHwlt3dmmo,169.0
o5CBItcNkFs,162.0
6mooNp4aWBo,128.0
hK2bLlVeh-w,190.0
ay1hpFWZQnI,133.0
4QYYeDp44H8,162.0
zvGA7DNmxmw,143.0
LunIbcmUQtE,168.0
WcmMx1_lQmA,108.0
jiHXahhmzjw,151.0
PSZxmZmBfnU,163.0
qcYPASs4jMQ,161.0
fy-Ocaxlk1Y,151.0
Gd6ruQcgu9w,112.0
M3FtlKHZXhs,101.0
MczK8n5msJM,190.0
SV_eLd8wm70,164.0
bTMjiAJwQ-k,120.0
ttIN2nLcy6s,158.0
HIPljGWGNt4,152.0
E7i4pNsqnls,209.0
pKN_6Javjnc,162.0
PX5QjCErMgU,146.0
CzbL7AJIhJI,142.0
Z9zrMe8Gn1E,172.0
TGqOd_3mrr4,213.0
Q2-4x2KuRqE,189.0
HcD7driLtCQ,113.0
W9vPRj-c6VQ,165.0
Ec2ek8MmHRA,166.0
JuvJl9iwKb4,163.0
KaUEDYWofJQ,206.0
3JL2XIwueEA,154.0
-dlOM4ocKUM,222.0
FsWEzJJlyi0,140.0
kLovCSv9-Ks,160.0
sQ_4m2ocxhI,207.0
_pzN5x6Pepw,224.0
1B8juGIsDl8,128.0
v9qbXZZD-b0,155.0
elpUGB9Ap1Y,145.0
9lCBRKyCsVg,162.0
F_cS_kmSiRY,181.0
GxhXJGA32YI,162.0
vnL8uiqp6_k,209.0
_WF9UwKuitI,160.0
1_XWXqKgIk4,80.0
X-_LZp9jUgQ,67.0
LD-DYjqW7HQ,186.0
PYkBs86HnUc,153.0
OTFCctdiS04,157.0
luF2eyiYlyE,174.0
6VUfXGlADjU,163.0
iwGU5hY6stw,173.0
eg8WzaSrZpg,144.0
q3OTEdZkBaQ,123.0
nlH_5ejw7Gs,206.0
SwarL21fqj0,138.0
LekZbZ0ksyA,160.0
Ux1Er4tflxI,149.0
pLqoZtmyxxk,148.0
oLQsS64Mgjg,157.0
_VA5a5QSYYA,163.0
XzWlhLSitJ8,114.0
Wg89Bj_9Wg4,161.0
VyiCDq6Y0c8,162.0
H37dm_eRkLU,140.0
AguptuYeDRU,224.0
9fIrXo0raaU,134.0
YjJ2tMg4tTA,204.0
H2tltm5wUCs,158.0
bdJPnMKhsnY,118.0
S3-atF715Mg,153.0
M0iif-dNJus,203.0
dudDh8KZiTE,184.0
BKER7E61cvs,157.0
AqNEZ_QgvI4,161.0
kCxqmweKXZ0,169.0
P9iflgkOO-E,91.0
Kxyzb8LbVKQ,214.0
JZhLiJowzNY,148.0
YVz211iI26o,163.0
SgqfufV0AL0,154.0
q_y1Qe8dyCw,74.0
YmGBAiHnK0U,159.0
Ed8T-GzBcIY,113.0
UgiK8333Np0,136.0
pPZ7eetT6oI,83.0
9CIAkk-YENU,160.0
l4S4IBACQCM,163.0
NJF70sHMFN8,159.0
iP7_QcV9Q9s,184.0
ZgeAaV-OFvs,160.0
kTUnQubJMoc,207.0
xo03YEeZ3CI,18.0
X2YJECANG6A,84.0
R2lhQCxKx_Y,233.0
QmEz0udgJsA,196.0
xCKGA9yDNgQ,158.0
NRBLTtDkQXU,139.0
xl01-vBoHsE,153.0
w6RItV0ZDgI,178.0
D0p6abBHjZU,220.0
bXy8AgE7jBo,148.0
igEO_oyUs6U,154.0
r1G58Kt3ZHQ,159.0
5sFu4iEF8dk,132.0
BpnXXI34rSs,113.0
_r-R-b72rL0,142.0
1HfZYZ2sDwE,178.0
j8nLPMys3b8,203.0
T5pFuaH_A98,90.0
eNnr60_UZtg,149.0
V5qEU07yVnI,162.0
-TzrPYcpPvY,163.0
C2db3UusdPc,144.0
j-v6XtJFNQE,151.0
1w_JdfgygYY,137.0
LUr7o6R4u8U,148.0
C05qUz1ukWo,144.0
PFDnRg0lxUE,159.0
P06IeXkgRNA,161.0
C3TAMx8Gqro,117.0
XobjkWljkXw,161.0
Ymze0Je2Tm0,163.0
WCB6zM_9DQU,112.0
RFAfyPXisjQ,171.0
hPmV9DBCrfQ,148.0
uuWIaDATbnE,166.0
ja00D_L5tm8,136.0
BKDnwX9P7vo,215.0
xPBBnS4br9w,147.0
LyfG5cnkuEI,149.0
sFe0x_m3e1U,18.0
bTE69etu_fg,159.0
LkBmLiDPbxQ,138.0
sAwwDhNJJO0,139.0
2bcSpgxPG0g,168.0
2kymD_HxRfA,135.0
sILyPxN_1Dc,104.0
8DrF70mcr38,159.0
ArlsU2_cUbg,162.0
W2UAnJuDL0A,223.0
ALWV_EA6x8I,171.0
9HRIGCog9UQ,127.0
86RH1KAwM2A,104.0
ZFrDw6oQai4,220.0
5lqvuMwYODI,155.0
Zmnzw-Dxym4,163.0
TvSS_-BohSc,181.0
1VGOy2dylYE,156.0
y1-gPBJ-C_U,136.0
4_23t4NzAMk,218.0
EZ7HxkZKDuk,159.0
aUIjcrHyvHU,123.0
_WjIlCZJtLk,83.0
SnvRdPwoMRQ,159.0
rRuulhJ2ARQ,206.0
7L0xuL1thp4,122.0
mt0zR2uOAB8,202.0
ajBK8B_kYO0,162.0
MbFux7_RQpA,208.0
hiREoiox0Tw,176.0
ozkF8KRjeO8,143.0
GiNKTYoCWG4,157.0
bTeYncx1xmI,210.0
yHjejU3HvRE,127.0
GSwNuK9xedg,158.0
kjd3eUIBSj0,128.0
pesYeCruSyI,163.0
CGwzaIS-tLk,154.0
OLSHQCAncC4,119.0
G4tfduPN3rM,120.0
1sO7SyT9mS0,201.0
U2p1u13R-eE,179.0
mCdbIDiib5U,153.0
TQCgzi4j3eM,162.0
n-omBTsCIDE,161.0
VNUBj_27Z-A,172.0
ohgN4PexEv4,264.0
kYHCKF2WLA8,208.0
wV-0rTzEedk,88.0
yWZtEE8C1x4,163.0
FHB3oMNWk1g,133.0
ZrDL3HQCwE8,144.0
lFHLE24hDQY,133.0
2_iIEQ-hlKc,157.0
EodzQpkDFYo,135.0
IvgFrEk1JqA,201.0
f_XHjqABQQA,163.0
a6mkbps0BmY,162.0
KfprSGvOgpI,163.0
HWe802TQAG0,159.0
3teArKtt1PQ,147.0
OAZo5VJVZCY,154.0
P94mqkWtfxU,184.0
yBd_y4V7vtc,169.0
iBRhat_CcQM,163.0
d_jEVMQc0ig,147.0
of7H9H_aPxg,152.0
Z-l7wGkNyko,178.0
XPEWBEa8pqg,157.0
d7RrYVI3Xw0,158.0
aGMiaQISzq0,77.0
6hxOoM0-NJI,203.0
fEA9BJfaaYA,200.0
opXI29YEI5s,248.0
YDCHojBWEhg,161.0
NizLAsFlvww,74.0
rQWpTKfljVg,160.0
MvYuTdiMcRk,158.0
UFnmq5PPScA,188.0
_SQ4ogstDVE,178.0
g5m411zcNA4,113.0
Cfcaik7bDyg,165.0
iK0-76FChfk,206.0
eMFxQti1xHU,161.0
j67MZXY33c0,181.0
yEKOx9OHEz8,130.0
8O97aGzvU3g,151.0
gXQhdB1y674,66.0
5Ui9rRepv0Q,148.0
0PdeHy_87OM,184.0
Cun-LZvOTdw,159.0
kntQNeSge5s,181.0
I8ilwspLbDM,95.0
_kV0xtzcwg8,162.0
I64nwvRliGY,146.0
rcIfzdLjjxU,115.0
pcV9ceH4UvE,205.0
SihfPA7vJms,77.0
2w8LYlDlls4,135.0
4Zb-n9MXbPE,265.0
HqAbjHKO5jM,92.0
s0vNsH81YeA,152.0
cIRL7jMVh8Q,204.0
lkoWhWGcVR4,171.0
C83uwVBUzCM,148.0
s2n-XiyP1I4,206.0
R7f2TkxM_rk,156.0
rj7e6WvyClY,209.0
tDD6wnNN-IQ,133.0
_c7XtFcDfX4,86.0
Eghn9oMlSy0,158.0
EUvgqItrt1c,162.0
Qb2tjzecJX4,159.0
PNwyZMNu1gA,141.0
eh3TXsx8B40,128.0
Pwv4avomXYo,148.0
X3aJZU6rInc,147.0
GtqIqWKdlD4,180.0
AxhQq_-31FY,208.0
Vi5pdd7xHNI,164.0
86xtQC4rp98,133.0
bBeHRwjwKk8,166.0
HR2kbOK8i6I,141.0
diX4myfR6vU,145.0
XLAGTl0Nnws,152.0
3GcQp2JJvv0,155.0
rJSnxSjZIcA,76.0
VLXwMhs4ODU,189.0
tnhW2iYL25k,162.0
tlJM0tgXu5Q,144.0
fPcbyFeefXs,136.0
Gko7aal3o7U,130.0
TJf7vDKfuFQ,114.0
Bzk_5Jzvxdk,257.0
QJX3XvkTJQk,183.0
JPHzPWffUCc,93.0
w9KBOhPXhds,163.0
hxi06yeErvk,94.0
kk2HQ0hCGTE,162.0
NfDUkR3DOFw,97.0
6puVCaR2E7M,152.0
mPWo1Dsti3c,97.0
oxxBXpnn2Jw,176.0
K9j6xEBFek4,158.0
QRizQTLmAMU,183.0
wYSIce1SzFU,145.0
FX3YO40UDHc,163.0
jf9d3cwVWBY,144.0
eXHdqulNiBs,192.0
pU3klLr1CPA,192.0
aOAgGeW7abs,119.0
134ua7rOS4g,118.0
2djG7snKS8w,163.0
k67i1cISzsI,199.0
PI87-0g_SI8,155.0
DZN4r8p6KbU,189.0
ZsL0rDZPGb8,162.0
z8XPccwMkKE,109.0
-1W4xHNKvAk,228.0
NHiG4hmxkjQ,200.0
z3YKH7m0P4c,161.0
FOWZ7B1QenY,179.0
BWT3i-fgw0s,197.0
pTptxpcYySI,201.0
5BL7Fj5SUhU,147.0
PAwSnnS8T30,174.0
UnM6dPbV9Ng,158.0
kptIt3LwGWc,161.0
fEpjHtkttYg,161.0
lcIuJs1vHrg,204.0
Zd27SaRdxiE,127.0
TEZq-_XkcRA,141.0
tLiM-49DJ7k,177.0
2-1_64NeG_E,170.0
89g2af1Qw0I,252.0
ejD-W0F0hr8,196.0
lwo1GnbKOW8,149.0
qeaiVveZWD8,150.0
czU3M9Ye268,143.0
9_yf1HCH5CY,160.0
qsJ6BdQuUxo,163.0
qvvcVzNqXVg,144.0
nhomGXOMYmc,136.0
dmL4e3jljy4,163.0
AVzJme0mGY8,144.0
aJgS31WWIG8,149.0
jCatADs_uW8,173.0
51t2_o_H_Rw,206.0
lKeaVq6fUpw,208.0
a7vAR-7YBWE,148.0
cqOc4yl1bIw,184.0
KRMxuHWOcTI,148.0
bW0aNTB523c,109.0
zPN9c-AIezE,142.0
B2zzhcU9f9U,180.0
jbh5Q-eHULU,161.0
vZKaVV0ZyFs,241.0
lIVO6oEk4Hk,113.0
6ohgHjQvK5g,164.0
aecYY1vUiDU,164.0
LJQAKDbq0hI,144.0
n3PGfjyctSQ,148.0
uycL6ws3vMc,116.0
UrUNUzp14Bc,61.0
0lNb6NAV6jg,136.0
nNXIh6RrvNw,161.0
kBEhz8vw2AM,162.0
b02H0dW2xf8,63.0
k-WrZcFJo2k,144.0
gp8OWUqg4r4,155.0
hRoC_SF7YgE,144.0
pz0R9XJciO0,162.0
p_jspptikh8,110.0
cg7wSv4ALRo,80.0
PIMIz2z-1mk,162.0
DyYuDAmUqRk,161.0
SmrdaRhZJt4,131.0
58qDZgvh3jk,113.0
JQO8MTlO69U,159.0
1BS3mo_yHvY,193.0
5rOdGpkURD8,165.0
sYk8M_ZTNlY,162.0
QbfEULz4z98,162.0
ncnq2pu4PlE,136.0
P9aAc9ibVWM,162.0
lQfG0D7wPKA,130.0
rvQZ6MdHSEk,110.0
o9nAlbkfYZg,226.0
VR0NIF6PbCo,154.0
YkfEc-PYJ8A,144.0
UDSfJaVC0KY,201.0
KLJ4xbE_j94,142.0
Jrn-OprEMLI,84.0
3tuV7dBxBPU,91.0
hMGHJFVuqpg,276.0
Ro_k0jgMvKU,195.0
VbBi8ZIWbUc,63.0
2pud_rEsxMs,161.0
cibZY1GwVQg,96.0
9EBnUERX_cU,121.0
mGf4oL6RLGs,162.0
-_XIgfmDa1s,162.0
d_t77ai5GEk,161.0
cBHvRuBtJqI,157.0
EPweJNJOQz8,99.0
ZywVV0T5DcA,125.0
GNAJWwqr8cM,187.0
EFpsSudUhQU,163.0
pv6EZGMlgX0,207.0
10X4Th3YE30,179.0
ZIOCaOpBGpE,182.0
6QYw68kf4sI,157.0
6f1jYUTo7AU,163.0
i5Y6BTlx37s,109.0
UMlZ90ZNGJI,163.0
aKE0S2gCOfc,186.0
TaJeShUtQjc,161.0
ng9LMtcmqNs,162.0
vF3sZj6ge18,184.0
Mg7YM02K5ek,104.0
iBaUUJOO6V8,162.0
3a7e-npyunY,206.0
AY1ze9t3lus,171.0
4B0FFnkSCuM,115.0
O4itfvSP7-c,221.0
D6DPbztWi8U,157.0
CeX8drgioLs,142.0
4I9-0dipqo0,198.0
DHXHxop1gPw,143.0
YOcfHxXt_aA,141.0
bKkJKMjnYf4,141.0
8BgcozieWuE,162.0
sIKTzEgkucw,94.0
E3WlOWMP9KA,67.0
fUKoBAi7qCg,159.0
ISs3m1aHZxY,136.0
Wy6ANzdhy1s,140.0
9Dka54jH9po,161.0
zLKCXUGISSQ,134.0
QjEfREkwJe0,161.0
C2YKcU5rfm0,145.0
u1QIbENq66w,141.0
c5WfxwnLlLU,68.0
Irf50_-vVtI,169.0
wa5asCQrdPE,163.0
BS8zi7Dg8TM,192.0
fbDgv4huUp4,154.0
6wC2DqFJ7UE,133.0
c--eNhRG5B4,162.0
ctrJ0-TLUHQ,162.0
TTX3bYbKAl0,163.0
G5sYuuD7ixA,142.0
5hriUO428pw,152.0
ljMuEDlInLo,83.0
2ed_jTFrZkY,128.0
L_l2ii_25tc,302.0
2iD5pPwbDJ8,222.0
yg42xdVf9mM,139.0
vlK8CMKzWUY,223.0
2LeVu2F6s4g,164.0
uCZStp0Z_xg,160.0
irnju0G-lBg,263.0
sR0wCC271s4,154.0
sKfQGRwlm9Q,139.0
-dMBMU9FCQU,172.0
OxEcQFG6U4g,178.0
ntsuIs20RW0,200.0
16hnbNPCFBo,309.0
edHmOaS0lRU,208.0
RTObjnUfgNs,163.0
swpveBgb0Zs,70.0
hLUSwJuMjWo,161.0
ib3Hn188Jwc,133.0
088CLxgnr8w,176.0
Y91jebCjFBE,209.0
DTWggpNq1a0,119.0
qdbrIrFxas0,196.0
4OEhuma-rrY,147.0
V-GgWCBVhrg,85.0
AM5EYO5wWMA,215.0
Ig-Vf5-qTSM,145.0
hAUbdHw8QG4,143.0
jTRa22j4OUk,116.0
7vZy9ra8kdM,151.0
5ohlA__xABw,131.0
TaYnzfexuFg,199.0
9ExnVKy8hao,163.0
g3D2eGiLoeI,130.0
56fngopihOo,161.0
7enE0xOxDQ8,117.0
1Oetxnq_OG4,210.0
bAI6N5Uo7SQ,160.0
7WCR4dZt7Uw,163.0
LGnwTTGzjpk,166.0
Rh-nBzPUoOk,146.0
UbwxGgR-EAM,129.0
4wPqQUl2y5A,164.0
aZe77wShCbE,162.0
yGUwdRBZ4-8,160.0
DpQHj1R8kXk,183.0
9Z3eCKZ69eM,117.0
rSB9VJcwQsc,163.0
FPc4QZqz4ek,125.0
3SLoG8B0HTg,156.0
rDXBM22wbrg,163.0
9ecF-Go9lt8,164.0
2wOJBjpLTBA,139.0
pYmo3PXF_T4,185.0
Tg4_lfm5VrQ,129.0
XDO8OYnmkNY,192.0
6T_cb2U5lro,156.0
2Bml42cWPpo,121.0
PW-RHrX7Fnc,143.0
yGgOimJaqT4,83.0
Tr90d0ZcrCU,91.0
4SNTodFS0h4,126.0
VBYiVoNwzQo,213.0
YegA1WNRKnU,161.0
GUWxHgIn91w,191.0
OseaEf8Qy8Y,206.0
2TITAbyObTw,172.0
PurkHHO7Gcc,209.0
V7u623DEJD4,154.0
4KFtwqYA_kE,179.0
9aldDI2WF7g,179.0
SmfPtEWejs8,206.0
lYCq6x3AHYw,196.0
OG9EDE_bnws,208.0
dME9-07ZvJI,165.0
GJsTqU9Ujxo,122.0
RLbry-3z8yQ,183.0
mzuVsHCLSOg,163.0
oUleBi3j0o8,162.0
qilGSZ9UWTc,163.0
Ece-FTMuKFU,153.0
SV6dKGbbkIk,125.0
_t38ENQ9jlY,144.0
9hPgjW2ou9E,226.0
jot1h4tgY6M,210.0
QUVhbRmhn_w,145.0
oY0IQEEQ35g,184.0
GofDgoM13BA,163.0
GMk7xOOzK4E,181.0
Jdyo4evwMxU,163.0
_UZxXUwQX84,168.0
BRV1CDa5_Z4,160.0
nwt-V8xfwkQ,194.0
HGZotWs54rU,180.0
x7KsIm6W9Eo,122.0
h7CCnLwD2MY,157.0
EL-Zzx9ZrOw,195.0
SFzxuEm9MyM,162.0
lIbKD5ovjok,177.0
AXsbWJC8VM4,210.0
_rCRxCR06UY,155.0
9wQHMLWpVLk,121.0
5u5ixEyjZng,179.0
QbOo_FctFu4,92.0
4kVGdo53gwY,109.0
LJgqSSZpdns,173.0
S78_9yWvSi8,78.0
MqQ9-AP36z4,135.0
Og_AVlwo94I,150.0
qdtCFKVtSls,161.0
Ejp4AjvBuGw,176.0
6xZif3WmG7I,200.0
FvUs8613_TM,205.0
7fkatAePOnI,164.0
27moTiftkCc,74.0
b0KSEziycmw,168.0
REzwusMDvzE,143.0
nqZ1kN4Wkdw,209.0
g5-KsABvVzU,200.0
OYt6asKb5bw,161.0
n76j7PiQk14,200.0
WQnFe6vuWq4,138.0
kLNdMY1JlR0,76.0
cLTBa54o70U,162.0
t5xpX6krGmE,152.0
g5Y-PN_duno,146.0
wJZP20y0R2Q,201.0
bnLhMGzgfSM,179.0
63Lf9kwyWd4,125.0
WfAp-jZV5Bo,207.0
JOBYJrVQm3A,185.0
eKCkxzJFP5M,191.0
aW_qXKNDWtU,144.0
Upr2DiiSRDE,198.0
h_JeXTLSCQk,162.0
PZheNUuK8jg,150.0
ovxjAnlr7qg,159.0
fpK36FZmTFY,205.0
O2yNsybczj4,118.0
JgacDwgKiZg,173.0
Kdu22nQNZmQ,199.0
PUvS_htXD34,113.0
HYog4UvM1zI,208.0
8R9KLz7qDIY,104.0
9-tYZkJ2p54,130.0
0NHFYpXhiiY,184.0
RFtZAVgf1Yg,109.0
3jWrsTACVn4,110.0
ZfcfpjiFZAQ,161.0
HsMVFxZ43iU,143.0
y8svNN8saeU,159.0
wBxRwF4qnhU,176.0
as_lXF3HqCY,112.0
FKDCoc_i-ZU,194.0
FZ1f-u8RqBU,135.0
bqCUDh73G-M,245.0
xs8jGY2dnCg,214.0
trGyimjcGRI,209.0
-mXoZz1dqMQ,166.0
wLGpzRMJsVE,152.0
Y4g859J_920,161.0
NdbZtOpgsUY,145.0
BS-f_KwM81I,118.0
3SKk58UngIk,95.0
DwOTJvwKKeU,163.0
RVevBZFMkys,155.0
-r_-EnupRXo,137.0
hVxEoBe1UVg,109.0
AHHH770W4Wk,162.0
uL1Q5YZ0Ejc,139.0
rhQ5dWLFLPM,144.0
7AajEaNH7g4,163.0
6hUiaXXj_Hg,163.0
lKBbFHMEvDc,141.0
zEE7xzwogMc,153.0
Tid44iy6Rjs,130.0
KTuGK7Ob2QI,156.0
1m8Ac21hxO4,190.0
CYGtLUZg1xA,196.0
gwEoo0r_8EY,193.0
JexO-N39Nzg,145.0
Do7U7AkA5jA,139.0
g5AixBKy7b4,93.0
nF2xGs2J6Gk,110.0
an9Zfn3IZCY,203.0
vpir9eGi8Mk,197.0
IrDrwaot490,157.0
FCJSJ2xtky8,150.0
MHfk4edzvnI,161.0
ilXtCX0-CkE,195.0
YwrX990kW9k,156.0
_j0KhXH6xLE,127.0
qC_pkxnYQfk,149.0
0SbVnjlPhjY,97.0
QNUbwijCKfw,97.0
KJ_8vD4Rv9Y,124.0
Ls_8cFgBUj4,165.0
aKUcMTQgl5E,116.0
TfzRP1tCmsk,210.0
2UYE4aNoAPI,148.0
XoJN7k1BMYg,180.0
T4V4NqEU668,160.0
aEIaR1nlEoo,100.0
rMz7JBRbmNo,249.0
kn5Sc8o9YTM,172.0
ofYq-2TXzTs,88.0
O71paEZERHg,161.0
pl7JzW6eGZg,144.0
dGVvqcGBn_E,164.0
FlCzygStNzM,124.0
t9XjAhGr8us,139.0
AP3GWf3p4fQ,163.0
PahRJMVNho0,175.0
g4v51XeJnkw,158.0
lVmwqKY9BX0,167.0
DgUvg4sBGcs,188.0
VEGSjiQq998,75.0
ZOn8qKSFWeU,60.0
dMOQv0rb6DY,153.0
wgzxSr6l9Y4,160.0
8fzGR29bKjY,173.0
Ci3uRpwFlZ4,94.0
1YklLet-e8s,208.0
vhEOInyNr54,155.0
o5bDZy3MoWg,95.0
s2ZGscZscp0,126.0
6_5QkJsNCho,162.0
ob2QomOgStQ,250.0
g3jImb6V4wI,140.0
yzera03y4_0,98.0
HYtuw0c3dJ4,160.0
5aegHe2iS8w,162.0
XuNDB-xL6uc,135.0
kReNcBdLDa8,72.0
E_RNZFm1mls,156.0
-uAEWFPmAwU,232.0
q9Wip3v8h40,115.0
OdL9R0ZODYs,163.0
UdZuHyttXbw,157.0
PlTz6i4z6xU,142.0
GpLeHrROqRE,137.0
Po1GiAYyjIc,163.0
0zhatVdxShE,157.0
tFkpixS3QZQ,155.0
7T9nzAu7orw,163.0
aaGgRabJ0NI,170.0
82wvQMuzbow,160.0
-CXBIAH4Kgo,195.0
e434wHYilA0,185.0
tBNjWDkNbms,149.0
d7V9liYn-IA,163.0
aUdbjoT_DPQ,192.0
3dnf7FK-BPk,90.0
9smHLhj75CU,136.0
MEl5g32bzMY,144.0
iMzGaN5Sg3w,163.0
BPNUN_aCFAc,163.0
j8yAjWvAqyM,78.0
0wFkRRILnPo,122.0
ahCg__rBh1Q,191.0
o0wTt_xDlpk,183.0
Eh_0E0UdJcc,102.0
j91DsC7XvdQ,143.0
wUZxSf_P2r0,150.0
0bw8UM1eLFo,216.0
_dm0Oj_fF14,148.0
zJfuNE2rsPY,162.0
RuFd7DELPYc,144.0
P0t4ruBVxSA,117.0
r8swYmKUGJ0,104.0
pdYYAu24yVQ,151.0
CxrQd6Sn5PA,187.0
D6OAWdqi-s0,99.0
5RbN0rjWBAg,97.0
ChPLYyubXiE,130.0
J_i4XvgEVDg,77.0
s_7PfocHTmc,185.0
YKRnEOUxZm0,95.0
6ZNNfq5l5Ds,163.0
g4BV-MbeTjM,160.0
CScFydObPJA,208.0
_TmztVM7Z4s,190.0
37oJqWp4rJM,147.0
C_4mdGA9ehk,94.0
1YrP2ICd6ro,209.0
4tnHIQmcSHY,212.0
YXt8RmeU_AA,212.0
OE5g_nESOeo,100.0
bTJAIONGv0Y,224.0
qe5s8UTNw4c,139.0
cS3cT6vgiT4,77.0
35D2hJCrDVw,134.0
wf-gIUYRCyk,208.0
EMpPWRLRQZY,112.0
pLC_hRDO7Hk,202.0
g6sSw9vrO0s,110.0
kuAwUNzVX2I,178.0
nfk-kn7YP04,208.0
UwTKqqfS8FQ,171.0
G3iPKcMjGlM,165.0
0UlzQ-bao3Q,102.0
8xZ0jOhAHMk,186.0
i7tGEEWQIhQ,142.0
S7OWoc-j8qQ,146.0
8yACSHANED0,191.0
NlSuj6YIG94,116.0
ZTUXWwbqu-I,144.0
HUmelrncGRc,205.0
_ysVoV3x5Zo,276.0
oyaud2-X1QM,162.0
gsWHt9OIofc,163.0
LWkbKaDHXbw,134.0
9-zf2UBp7fY,189.0
PbC7alhpFBE,167.0
jCSsP6ooQf8,186.0
crIlIvBYMoc,161.0
_6FnlEiyZ08,159.0
5zBnl2gCtHQ,200.0
tWEBbYoDaU8,174.0
2QGYIM-8y38,156.0
ojoC-Kbzpo8,190.0
myOTp1wr3Bg,126.0
LwXuIb6j_e8,157.0
xc2Ctw8pGrc,194.0
xxGmwvrt4ZA,172.0
IYuknBe73ik,139.0
dXe45jbpElA,152.0
RH4cgOQjITc,149.0
6ibWJnY6Ur8,156.0
41VUCQfnnco,176.0
1sz2oWajICY,93.0
xby81m1GtH8,175.0
3Nzc3Rezt3w,215.0
Wlrq_lGAn78,163.0
89RJwGDFpC4,188.0
EGt-Nk6a1UQ,113.0
oowcsynjIwc,209.0
vdbQpDHAq5U,66.0
ryRzxiWudaA,209.0
cGbTf-FgG-M,129.0
3yVGaKmJrUY,203.0
QBUTO2RVjXU,157.0
foPh0pXXq-A,77.0
guWGxRXZbis,152.0
futultLrWms,229.0
qBFSCbptrJk,209.0
dDGMTl1Ya78,188.0
gmJtNjLjsNQ,201.0
WNAjVd38Q1E,144.0
4kAViGVuLmM,117.0
1kPvrYaCi4c,185.0
JKMpRikJeLI,161.0
tMw_xOuU9DA,157.0
0WoyXBXCqdg,169.0
a51EYR5AeNk,195.0
qwUgyrgP9H4,177.0
IptkOvp53-A,197.0
NEYwJbjyF2M,162.0
cmkZeTX5fq0,221.0
hVQT9mDDeJo,209.0
jniUBhuJSuw,160.0
Z2WZrxuwDhs,210.0
BCruokZzMXc,162.0
HO6yGAV4G0A,180.0
BzMaqlt74NY,171.0
6bO4ZsAMowI,72.0
3odMTPuzLwY,194.0
5kI7hvWF_BM,101.0
HOp1wRImIxY,173.0
IYfuTlTiixA,162.0
hPF9nzzuMfo,163.0
ZS5K9DzFIco,215.0
foV6LGohzBI,242.0
W4efgyM82kE,100.0
rZ-_UsEBT5E,91.0
L6YJkhVYUXs,134.0
LABMISLl7Y8,199.0
_v5zFIqjEZg,136.0
IvPewzBKqYU,260.0
yMqQUG5t0js,120.0
ljdH53Ro0xQ,154.0
n1GlWng3oOQ,209.0
xhcXLeRqsu0,167.0
2z8lLg9cXo8,127.0
AOKzlx8p6yM,163.0
1To7zCTHAv4,169.0
Q4KRYWe3ngs,143.0
sFjraGFeU-A,79.0
yq2t7SjUSoI,163.0
IIBg9UQ_mMU,129.0
2u8cHrJvlHQ,134.0
-OMiOIbouaA,124.0
DxCjqhDD7X4,179.0
jZiR9MHumCk,161.0
s43ARFFNrz0,145.0
BNWvtfCdBcA,161.0
MNWmA8mmbH4,150.0
Kei4Jlhhz-Q,150.0
b4vpGhO2LwA,143.0
fyOv0TB4lXU,205.0
yRlyvNmVWK0,191.0
GQlizbovQAg,179.0
iv2j0CJkzbM,145.0
My4ojpQzoWY,208.0
K2qNJ7IzzqE,139.0
jh_EME9M-mg,144.0
CgX4uJSj00Y,162.0
t5KEbS5soMA,160.0
0zJpr-bB1sg,210.0
RjDv_swo0rY,118.0
MFZGTRWVOjU,152.0
EGa3R9VvDVs,115.0
BUAPTnpOdVM,163.0
ZKuscOD0LOM,144.0
0VYvdsrV6Lw,162.0
UxjYMYu0F8o,142.0
nvFln5J-6uY,102.0
R1k_1p3mitg,240.0
LW8M-U3Q8ug,186.0
zKATih1nvVo,119.0
0pVwRO2dFVs,169.0
85RZMIAL7vM,154.0
sRR3ukzqiGs,159.0
RQlXH-KzlXg,232.0
iLgMFwStTHc,158.0
ftNK4JPSoto,146.0
DCM-sEpyh1Q,181.0
-7-C6lSAfOs,156.0
rMS4ESFlfDk,162.0
hVZ9AGQL_oo,133.0
mszANpbvdM8,209.0
6vg44SEEMmA,158.0
V9mx4UV8DNc,127.0
UY89o4QFvQM,165.0
1BUBVkpQQGA,161.0
Tv08VahBEBg,161.0
Si5R7-KZWFY,173.0
yJJA6WRpvlg,210.0
i_qI6LOc54w,231.0
bPNkEztLgeo,203.0
_U82hhWfDFY,128.0
wz_y0fibuQE,119.0
M4LidfkbW68,207.0
YGFrKow2KfA,115.0
BXq-jB4MZdU,134.0
glMgSCdK1xU,147.0
V7bO0UmtpFs,135.0
UtyiyBw401w,197.0
TZdCMfr0Um8,208.0
QflHaPOXcA4,147.0
ANZUU_ev5HU,109.0
mb63Ds-XWQE,225.0
DcfEOMgI_5o,106.0
O-__QzkIWOU,325.0
2Jq7xgVqPYA,157.0
_9qsxe5kHdo,185.0
mM5dRMY2u28,196.0
M1VNPTj-1uc,97.0
Ru_KziPyopw,193.0
1Qb-2KSKByg,183.0
E3wiJJOrgho,163.0
WzBS3IIb-vg,162.0
